2021-04-08 11:56:05.288309 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.288639 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.288805 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.288954 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.289103 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.289249 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.289396 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.289537 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.289678 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.289817 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.289959 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.290101 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.290242 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.290381 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.290523 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.290663 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.290803 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.290942 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:05.291102 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populating workers...
2021-04-08 11:56:05.291263 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] Populated
2021-04-08 11:56:09.817578 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.840124 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.848109 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.851391 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.854803 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.856055 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.859369 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.860766 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.864323 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.865715 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.868515 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.869635 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.872806 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.874047 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.876937 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.878094 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.881123 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.882378 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:09.885467 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitting baseline...
2021-04-08 11:56:09.886688 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #0 | fitted
2021-04-08 11:56:15.320926 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.322831 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.326786 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.328409 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.331809 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.333294 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.337248 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.339364 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.343220 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.345177 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.348905 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.350427 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.354189 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.356085 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.359751 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.361213 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.364703 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.366224 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.370371 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitting baseline...
2021-04-08 11:56:15.372447 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | fitted
2021-04-08 11:56:15.417415 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | saving snapshot...
2021-04-08 11:56:15.420814 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0007] itr #1 | saved
2021-04-08 11:56:15.430734 CEST | -----------------------  --------------
2021-04-08 11:56:15.430988 CEST | Iteration                    0
2021-04-08 11:56:15.431195 CEST | AverageDiscountedReturn     69.5869
2021-04-08 11:56:15.431347 CEST | AverageReturn               73.289
2021-04-08 11:56:15.431507 CEST | ExplainedVariance            4.5528e-12
2021-04-08 11:56:15.431658 CEST | NumTrajs                    48
2021-04-08 11:56:15.431827 CEST | Entropy                      1.41894
2021-04-08 11:56:15.431976 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.432125 CEST | StdReturn                   55.6294
2021-04-08 11:56:15.432278 CEST | MaxReturn                  229.923
2021-04-08 11:56:15.432426 CEST | MinReturn                    9.98939
2021-04-08 11:56:15.432579 CEST | Iteration                    0
2021-04-08 11:56:15.432726 CEST | AverageDiscountedReturn     75.1266
2021-04-08 11:56:15.432883 CEST | AverageReturn               79.2751
2021-04-08 11:56:15.433036 CEST | ExplainedVariance           -0.18165
2021-04-08 11:56:15.433193 CEST | NumTrajs                    45
2021-04-08 11:56:15.433361 CEST | Entropy                      1.41894
2021-04-08 11:56:15.433658 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.433909 CEST | StdReturn                   56.9009
2021-04-08 11:56:15.434133 CEST | MaxReturn                  299.844
2021-04-08 11:56:15.434358 CEST | MinReturn                    0
2021-04-08 11:56:15.434617 CEST | Iteration                    0
2021-04-08 11:56:15.434922 CEST | AverageDiscountedReturn     77.3139
2021-04-08 11:56:15.435214 CEST | AverageReturn               81.952
2021-04-08 11:56:15.435518 CEST | ExplainedVariance            0.108775
2021-04-08 11:56:15.435838 CEST | NumTrajs                    45
2021-04-08 11:56:15.436149 CEST | Entropy                      1.41894
2021-04-08 11:56:15.436421 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.436714 CEST | StdReturn                   61.6784
2021-04-08 11:56:15.437091 CEST | MaxReturn                  229.936
2021-04-08 11:56:15.437370 CEST | MinReturn                    9.98043
2021-04-08 11:56:15.437674 CEST | Iteration                    0
2021-04-08 11:56:15.437880 CEST | AverageDiscountedReturn     61.6087
2021-04-08 11:56:15.438115 CEST | AverageReturn               64.1422
2021-04-08 11:56:15.438360 CEST | ExplainedVariance            0.237559
2021-04-08 11:56:15.438625 CEST | NumTrajs                    55
2021-04-08 11:56:15.439036 CEST | Entropy                      1.41894
2021-04-08 11:56:15.439352 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.439656 CEST | StdReturn                   42.0574
2021-04-08 11:56:15.440001 CEST | MaxReturn                  229.918
2021-04-08 11:56:15.440229 CEST | MinReturn                    9.98536
2021-04-08 11:56:15.440498 CEST | Iteration                    0
2021-04-08 11:56:15.440755 CEST | AverageDiscountedReturn     56.9394
2021-04-08 11:56:15.441069 CEST | AverageReturn               59.2731
2021-04-08 11:56:15.441292 CEST | ExplainedVariance            0.19398
2021-04-08 11:56:15.441529 CEST | NumTrajs                    58
2021-04-08 11:56:15.441793 CEST | Entropy                      1.41894
2021-04-08 11:56:15.442049 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.442372 CEST | StdReturn                   43.6069
2021-04-08 11:56:15.442589 CEST | MaxReturn                  209.929
2021-04-08 11:56:15.442824 CEST | MinReturn                    0
2021-04-08 11:56:15.443052 CEST | Iteration                    0
2021-04-08 11:56:15.443294 CEST | AverageDiscountedReturn     75.0372
2021-04-08 11:56:15.443517 CEST | AverageReturn               79.9501
2021-04-08 11:56:15.443741 CEST | ExplainedVariance            0.056721
2021-04-08 11:56:15.444069 CEST | NumTrajs                    45
2021-04-08 11:56:15.444320 CEST | Entropy                      1.41894
2021-04-08 11:56:15.444564 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.444786 CEST | StdReturn                   69.5373
2021-04-08 11:56:15.445012 CEST | MaxReturn                  309.819
2021-04-08 11:56:15.445294 CEST | MinReturn                    0
2021-04-08 11:56:15.445578 CEST | Iteration                    0
2021-04-08 11:56:15.445885 CEST | AverageDiscountedReturn     65.5094
2021-04-08 11:56:15.446174 CEST | AverageReturn               69.7584
2021-04-08 11:56:15.446475 CEST | ExplainedVariance           -0.0488679
2021-04-08 11:56:15.446773 CEST | NumTrajs                    51
2021-04-08 11:56:15.447050 CEST | Entropy                      1.41894
2021-04-08 11:56:15.447244 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.447421 CEST | StdReturn                   71.0571
2021-04-08 11:56:15.447631 CEST | MaxReturn                  449.886
2021-04-08 11:56:15.447804 CEST | MinReturn                    9.97994
2021-04-08 11:56:15.447981 CEST | Iteration                    0
2021-04-08 11:56:15.448143 CEST | AverageDiscountedReturn     72.4649
2021-04-08 11:56:15.448313 CEST | AverageReturn               77.1812
2021-04-08 11:56:15.448480 CEST | ExplainedVariance           -0.0141328
2021-04-08 11:56:15.448646 CEST | NumTrajs                    47
2021-04-08 11:56:15.448838 CEST | Entropy                      1.41894
2021-04-08 11:56:15.448997 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.449167 CEST | StdReturn                   69.8403
2021-04-08 11:56:15.449371 CEST | MaxReturn                  349.807
2021-04-08 11:56:15.449533 CEST | MinReturn                    9.98634
2021-04-08 11:56:15.449706 CEST | Iteration                    0
2021-04-08 11:56:15.449870 CEST | AverageDiscountedReturn     69.6146
2021-04-08 11:56:15.450032 CEST | AverageReturn               73.2817
2021-04-08 11:56:15.450202 CEST | ExplainedVariance           -0.0162364
2021-04-08 11:56:15.450362 CEST | NumTrajs                    48
2021-04-08 11:56:15.450525 CEST | Entropy                      1.41894
2021-04-08 11:56:15.450697 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.450927 CEST | StdReturn                   55.0549
2021-04-08 11:56:15.451164 CEST | MaxReturn                  269.899
2021-04-08 11:56:15.451393 CEST | MinReturn                    0
2021-04-08 11:56:15.451810 CEST | Iteration                    0
2021-04-08 11:56:15.452125 CEST | AverageDiscountedReturn     68.3819
2021-04-08 11:56:15.452396 CEST | AverageReturn               72.1971
2021-04-08 11:56:15.452560 CEST | ExplainedVariance            0.14971
2021-04-08 11:56:15.452766 CEST | NumTrajs                    49
2021-04-08 11:56:15.453044 CEST | Entropy                      1.41894
2021-04-08 11:56:15.453329 CEST | Perplexity                   4.13273
2021-04-08 11:56:15.453558 CEST | StdReturn                   59.018
2021-04-08 11:56:15.453867 CEST | MaxReturn                  219.901
2021-04-08 11:56:15.454197 CEST | MinReturn                    9.97914
2021-04-08 11:56:15.454532 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.454879 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.455283 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.455592 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.455894 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.456217 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.456597 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.456923 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.457276 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.457586 CEST | AveragePolicyStd             1
2021-04-08 11:56:15.457847 CEST | Iteration                    1
2021-04-08 11:56:15.458183 CEST | AverageDiscountedReturn     92.9734
2021-04-08 11:56:15.458422 CEST | AverageReturn              101.879
2021-04-08 11:56:15.458632 CEST | ExplainedVariance           -0.266047
2021-04-08 11:56:15.458871 CEST | NumTrajs                    36
2021-04-08 11:56:15.459066 CEST | Entropy                      1.41272
2021-04-08 11:56:15.459268 CEST | Perplexity                   4.10711
2021-04-08 11:56:15.459434 CEST | StdReturn                  100.581
2021-04-08 11:56:15.459599 CEST | MaxReturn                  479.78
2021-04-08 11:56:15.459814 CEST | MinReturn                    0
2021-04-08 11:56:15.460041 CEST | Iteration                    1
2021-04-08 11:56:15.460232 CEST | AverageDiscountedReturn     95.8536
2021-04-08 11:56:15.460385 CEST | AverageReturn              103.262
2021-04-08 11:56:15.460550 CEST | ExplainedVariance            0.0222524
2021-04-08 11:56:15.460702 CEST | NumTrajs                    36
2021-04-08 11:56:15.460856 CEST | Entropy                      1.41272
