2021-04-08 12:01:48.588862 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.589147 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.589287 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.589417 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.589547 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.589674 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.589801 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.589923 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.590049 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.590173 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.590297 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.590418 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.590540 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.590662 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.590784 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.590907 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.591029 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.591169 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:48.591291 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populating workers...
2021-04-08 12:01:48.591410 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] Populated
2021-04-08 12:01:53.096229 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.120266 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.127711 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.130153 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.137697 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.139363 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.143407 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.144953 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.148277 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.149675 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.153465 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.154915 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.157840 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.159059 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.162249 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.163611 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.167021 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.168802 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:53.172556 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitting baseline...
2021-04-08 12:01:53.174130 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #0 | fitted
2021-04-08 12:01:57.890515 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.892003 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.894617 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.895756 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.897867 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.898888 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.902000 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.903287 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.905598 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.906574 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.909160 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.910268 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.913793 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.915337 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.918309 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.919738 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.922855 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.924153 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.927041 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitting baseline...
2021-04-08 12:01:57.928421 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | fitted
2021-04-08 12:01:57.961521 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | saving snapshot...
2021-04-08 12:01:57.964309 CEST | [multi_agent_per_av_part_bits_rep_2021_04_08_11_46_28_0010] itr #1 | saved
2021-04-08 12:01:57.971628 CEST | -----------------------  ---------------
2021-04-08 12:01:57.971809 CEST | Iteration                    0
2021-04-08 12:01:57.971973 CEST | AverageDiscountedReturn     82.4664
2021-04-08 12:01:57.972128 CEST | AverageReturn               87.804
2021-04-08 12:01:57.972283 CEST | ExplainedVariance            3.08931e-12
2021-04-08 12:01:57.972441 CEST | NumTrajs                    42
2021-04-08 12:01:57.972600 CEST | Entropy                      1.41894
2021-04-08 12:01:57.972749 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.972912 CEST | StdReturn                   66.72
2021-04-08 12:01:57.973062 CEST | MaxReturn                  279.905
2021-04-08 12:01:57.973217 CEST | MinReturn                   19.9737
2021-04-08 12:01:57.973371 CEST | Iteration                    0
2021-04-08 12:01:57.973534 CEST | AverageDiscountedReturn     80.5202
2021-04-08 12:01:57.973689 CEST | AverageReturn               85.6557
2021-04-08 12:01:57.973841 CEST | ExplainedVariance            0.0952389
2021-04-08 12:01:57.973999 CEST | NumTrajs                    42
2021-04-08 12:01:57.974159 CEST | Entropy                      1.41894
2021-04-08 12:01:57.974310 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.974467 CEST | StdReturn                   65.9044
2021-04-08 12:01:57.974617 CEST | MaxReturn                  279.817
2021-04-08 12:01:57.974772 CEST | MinReturn                    0
2021-04-08 12:01:57.974920 CEST | Iteration                    0
2021-04-08 12:01:57.975073 CEST | AverageDiscountedReturn     67.9057
2021-04-08 12:01:57.975270 CEST | AverageReturn               71.7897
2021-04-08 12:01:57.975457 CEST | ExplainedVariance            0.174127
2021-04-08 12:01:57.975631 CEST | NumTrajs                    49
2021-04-08 12:01:57.975753 CEST | Entropy                      1.41894
2021-04-08 12:01:57.975876 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.975998 CEST | StdReturn                   61.4155
2021-04-08 12:01:57.976121 CEST | MaxReturn                  289.89
2021-04-08 12:01:57.976243 CEST | MinReturn                    9.98023
2021-04-08 12:01:57.976366 CEST | Iteration                    0
2021-04-08 12:01:57.976493 CEST | AverageDiscountedReturn     61.0846
2021-04-08 12:01:57.976614 CEST | AverageReturn               63.953
2021-04-08 12:01:57.976738 CEST | ExplainedVariance            0.238281
2021-04-08 12:01:57.976867 CEST | NumTrajs                    55
2021-04-08 12:01:57.976986 CEST | Entropy                      1.41894
2021-04-08 12:01:57.977107 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.977229 CEST | StdReturn                   50.235
2021-04-08 12:01:57.977353 CEST | MaxReturn                  229.944
2021-04-08 12:01:57.977477 CEST | MinReturn                    0
2021-04-08 12:01:57.977598 CEST | Iteration                    0
2021-04-08 12:01:57.977722 CEST | AverageDiscountedReturn     71.8597
2021-04-08 12:01:57.977849 CEST | AverageReturn               75.9127
2021-04-08 12:01:57.977968 CEST | ExplainedVariance           -0.216074
2021-04-08 12:01:57.978091 CEST | NumTrajs                    47
2021-04-08 12:01:57.978217 CEST | Entropy                      1.41894
2021-04-08 12:01:57.978341 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.978461 CEST | StdReturn                   59.2188
2021-04-08 12:01:57.978587 CEST | MaxReturn                  289.908
2021-04-08 12:01:57.978711 CEST | MinReturn                    0
2021-04-08 12:01:57.978836 CEST | Iteration                    0
2021-04-08 12:01:57.978959 CEST | AverageDiscountedReturn     62.6446
2021-04-08 12:01:57.979103 CEST | AverageReturn               65.4298
2021-04-08 12:01:57.979236 CEST | ExplainedVariance            0.109843
2021-04-08 12:01:57.979356 CEST | NumTrajs                    53
2021-04-08 12:01:57.979476 CEST | Entropy                      1.41894
2021-04-08 12:01:57.979607 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.979729 CEST | StdReturn                   46.3346
2021-04-08 12:01:57.979852 CEST | MaxReturn                  209.852
2021-04-08 12:01:57.979976 CEST | MinReturn                    0
2021-04-08 12:01:57.980100 CEST | Iteration                    0
2021-04-08 12:01:57.980222 CEST | AverageDiscountedReturn     84.6643
2021-04-08 12:01:57.980342 CEST | AverageReturn               90.4331
2021-04-08 12:01:57.980466 CEST | ExplainedVariance            0.222502
2021-04-08 12:01:57.980590 CEST | NumTrajs                    41
2021-04-08 12:01:57.980712 CEST | Entropy                      1.41894
2021-04-08 12:01:57.980832 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.980956 CEST | StdReturn                   70.1343
2021-04-08 12:01:57.981077 CEST | MaxReturn                  289.929
2021-04-08 12:01:57.981200 CEST | MinReturn                    9.98076
2021-04-08 12:01:57.981327 CEST | Iteration                    0
2021-04-08 12:01:57.981449 CEST | AverageDiscountedReturn     73.8966
2021-04-08 12:01:57.981573 CEST | AverageReturn               77.34
2021-04-08 12:01:57.981702 CEST | ExplainedVariance           -0.0549658
2021-04-08 12:01:57.981824 CEST | NumTrajs                    46
2021-04-08 12:01:57.981965 CEST | Entropy                      1.41894
2021-04-08 12:01:57.982094 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.982223 CEST | StdReturn                   43.8865
2021-04-08 12:01:57.982353 CEST | MaxReturn                  189.916
2021-04-08 12:01:57.982512 CEST | MinReturn                    9.98671
2021-04-08 12:01:57.982637 CEST | Iteration                    0
2021-04-08 12:01:57.982760 CEST | AverageDiscountedReturn     73.7348
2021-04-08 12:01:57.982888 CEST | AverageReturn               77.9874
2021-04-08 12:01:57.983015 CEST | ExplainedVariance            0.253991
2021-04-08 12:01:57.983186 CEST | NumTrajs                    46
2021-04-08 12:01:57.983348 CEST | Entropy                      1.41894
2021-04-08 12:01:57.983543 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.983714 CEST | StdReturn                   59.883
2021-04-08 12:01:57.983869 CEST | MaxReturn                  219.907
2021-04-08 12:01:57.984023 CEST | MinReturn                    0
2021-04-08 12:01:57.984182 CEST | Iteration                    0
2021-04-08 12:01:57.984371 CEST | AverageDiscountedReturn     69.981
2021-04-08 12:01:57.984540 CEST | AverageReturn               73.9104
2021-04-08 12:01:57.984710 CEST | ExplainedVariance            0.0230145
2021-04-08 12:01:57.984863 CEST | NumTrajs                    48
2021-04-08 12:01:57.985043 CEST | Entropy                      1.41894
2021-04-08 12:01:57.985215 CEST | Perplexity                   4.13273
2021-04-08 12:01:57.985402 CEST | StdReturn                   59.676
2021-04-08 12:01:57.985527 CEST | MaxReturn                  339.731
2021-04-08 12:01:57.985685 CEST | MinReturn                    0
2021-04-08 12:01:57.985818 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.985972 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.986126 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.986278 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.986427 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.986575 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.986749 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.986897 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.987052 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.987247 CEST | AveragePolicyStd             1
2021-04-08 12:01:57.987440 CEST | Iteration                    1
2021-04-08 12:01:57.987648 CEST | AverageDiscountedReturn     91.1907
2021-04-08 12:01:57.987791 CEST | AverageReturn               97.3029
2021-04-08 12:01:57.987941 CEST | ExplainedVariance            0.168869
2021-04-08 12:01:57.988084 CEST | NumTrajs                    38
2021-04-08 12:01:57.988239 CEST | Entropy                      1.40929
2021-04-08 12:01:57.988393 CEST | Perplexity                   4.09304
2021-04-08 12:01:57.988543 CEST | StdReturn                   66.3008
2021-04-08 12:01:57.988697 CEST | MaxReturn                  309.92
2021-04-08 12:01:57.988851 CEST | MinReturn                    0
2021-04-08 12:01:57.988995 CEST | Iteration                    1
2021-04-08 12:01:57.989138 CEST | AverageDiscountedReturn    109.771
2021-04-08 12:01:57.989283 CEST | AverageReturn              118.961
2021-04-08 12:01:57.989466 CEST | ExplainedVariance            0.344973
2021-04-08 12:01:57.989620 CEST | NumTrajs                    31
2021-04-08 12:01:57.989767 CEST | Entropy                      1.40929
2021-04-08 12:01:57.989916 CEST | Perplexity                   4.09304
