2021-04-09 14:19:56.250890 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.251118 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.251236 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.251349 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.251460 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.251563 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.251670 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.251772 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.251873 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.251970 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.252071 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.252169 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.252268 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.252367 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.252465 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.252563 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.252661 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.252759 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:19:56.252857 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populating workers...
2021-04-09 14:19:56.252955 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] Populated
2021-04-09 14:20:00.867410 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.890923 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.898235 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.899892 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.903077 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.904303 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.907587 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.908945 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.912155 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.913619 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.917389 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.918978 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.922335 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.923661 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.926832 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.928101 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.931672 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.933166 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:00.936314 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitting baseline...
2021-04-09 14:20:00.937573 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #0 | fitted
2021-04-09 14:20:05.548884 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.550259 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.553167 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.554474 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.557410 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.558603 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.560967 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.561984 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.564396 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.565397 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.568086 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.569192 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.572672 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.574059 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.576337 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.577317 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.579759 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.581005 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.584339 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitting baseline...
2021-04-09 14:20:05.585648 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | fitted
2021-04-09 14:20:05.696476 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | saving snapshot...
2021-04-09 14:20:05.702086 CEST | [multi_agent_per_av_returns_part_bits_quant_2021_04_09_14_16_51_0003] itr #1 | saved
2021-04-09 14:20:05.709354 CEST | -----------------------  ---------------
2021-04-09 14:20:05.709598 CEST | Iteration                    0
2021-04-09 14:20:05.709760 CEST | AverageDiscountedReturn     86.1965
2021-04-09 14:20:05.709920 CEST | AverageReturn               91.4481
2021-04-09 14:20:05.710051 CEST | ExplainedVariance            4.23739e-12
2021-04-09 14:20:05.710182 CEST | NumTrajs                    40
2021-04-09 14:20:05.710317 CEST | Entropy                      1.41894
2021-04-09 14:20:05.710464 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.710605 CEST | StdReturn                   59.5401
2021-04-09 14:20:05.710733 CEST | MaxReturn                  229.935
2021-04-09 14:20:05.710859 CEST | MinReturn                    0
2021-04-09 14:20:05.710986 CEST | Iteration                    0
2021-04-09 14:20:05.711162 CEST | AverageDiscountedReturn     78.522
2021-04-09 14:20:05.711309 CEST | AverageReturn               83.5914
2021-04-09 14:20:05.711443 CEST | ExplainedVariance            0.176366
2021-04-09 14:20:05.711570 CEST | NumTrajs                    44
2021-04-09 14:20:05.711699 CEST | Entropy                      1.41894
2021-04-09 14:20:05.711828 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.711961 CEST | StdReturn                   67.8049
2021-04-09 14:20:05.712093 CEST | MaxReturn                  359.921
2021-04-09 14:20:05.712227 CEST | MinReturn                    9.98123
2021-04-09 14:20:05.712355 CEST | Iteration                    0
2021-04-09 14:20:05.712483 CEST | AverageDiscountedReturn     74.6004
2021-04-09 14:20:05.712613 CEST | AverageReturn               79.5076
2021-04-09 14:20:05.712745 CEST | ExplainedVariance            0.13243
2021-04-09 14:20:05.712877 CEST | NumTrajs                    45
2021-04-09 14:20:05.713003 CEST | Entropy                      1.41894
2021-04-09 14:20:05.713128 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.713260 CEST | StdReturn                   69.7404
2021-04-09 14:20:05.713395 CEST | MaxReturn                  289.874
2021-04-09 14:20:05.713520 CEST | MinReturn                    0
2021-04-09 14:20:05.713651 CEST | Iteration                    0
2021-04-09 14:20:05.713781 CEST | AverageDiscountedReturn     71.0185
2021-04-09 14:20:05.713948 CEST | AverageReturn               75.1601
2021-04-09 14:20:05.714075 CEST | ExplainedVariance            0.027791
2021-04-09 14:20:05.714201 CEST | NumTrajs                    48
2021-04-09 14:20:05.714328 CEST | Entropy                      1.41894
2021-04-09 14:20:05.714454 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.714580 CEST | StdReturn                   62.4909
2021-04-09 14:20:05.714709 CEST | MaxReturn                  379.819
2021-04-09 14:20:05.714839 CEST | MinReturn                    0
2021-04-09 14:20:05.714974 CEST | Iteration                    0
2021-04-09 14:20:05.715108 CEST | AverageDiscountedReturn     68.5287
2021-04-09 14:20:05.715241 CEST | AverageReturn               72.2013
2021-04-09 14:20:05.715369 CEST | ExplainedVariance           -0.348768
2021-04-09 14:20:05.715495 CEST | NumTrajs                    49
2021-04-09 14:20:05.715623 CEST | Entropy                      1.41894
2021-04-09 14:20:05.715752 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.715878 CEST | StdReturn                   56.3775
2021-04-09 14:20:05.716004 CEST | MaxReturn                  249.902
2021-04-09 14:20:05.716129 CEST | MinReturn                    9.98409
2021-04-09 14:20:05.716253 CEST | Iteration                    0
2021-04-09 14:20:05.716383 CEST | AverageDiscountedReturn     64.9856
2021-04-09 14:20:05.716516 CEST | AverageReturn               68.7789
2021-04-09 14:20:05.716675 CEST | ExplainedVariance            0.208483
2021-04-09 14:20:05.716821 CEST | NumTrajs                    51
2021-04-09 14:20:05.717009 CEST | Entropy                      1.41894
2021-04-09 14:20:05.717166 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.717325 CEST | StdReturn                   62.9663
2021-04-09 14:20:05.717476 CEST | MaxReturn                  309.865
2021-04-09 14:20:05.717625 CEST | MinReturn                    0
2021-04-09 14:20:05.717781 CEST | Iteration                    0
2021-04-09 14:20:05.717946 CEST | AverageDiscountedReturn     70.0476
2021-04-09 14:20:05.718111 CEST | AverageReturn               73.4969
2021-04-09 14:20:05.718261 CEST | ExplainedVariance            0.162621
2021-04-09 14:20:05.718412 CEST | NumTrajs                    48
2021-04-09 14:20:05.718566 CEST | Entropy                      1.41894
2021-04-09 14:20:05.718738 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.718894 CEST | StdReturn                   50.1667
2021-04-09 14:20:05.719044 CEST | MaxReturn                  229.881
2021-04-09 14:20:05.719207 CEST | MinReturn                    9.98444
2021-04-09 14:20:05.719358 CEST | Iteration                    0
2021-04-09 14:20:05.719513 CEST | AverageDiscountedReturn     86.5796
2021-04-09 14:20:05.719669 CEST | AverageReturn               92.452
2021-04-09 14:20:05.719822 CEST | ExplainedVariance            0.160291
2021-04-09 14:20:05.719985 CEST | NumTrajs                    40
2021-04-09 14:20:05.720143 CEST | Entropy                      1.41894
2021-04-09 14:20:05.720289 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.720415 CEST | StdReturn                   69.866
2021-04-09 14:20:05.720550 CEST | MaxReturn                  369.901
2021-04-09 14:20:05.720683 CEST | MinReturn                    9.98494
2021-04-09 14:20:05.720817 CEST | Iteration                    0
2021-04-09 14:20:05.720947 CEST | AverageDiscountedReturn     61.8585
2021-04-09 14:20:05.721077 CEST | AverageReturn               64.586
2021-04-09 14:20:05.721209 CEST | ExplainedVariance            0.111298
2021-04-09 14:20:05.721340 CEST | NumTrajs                    54
2021-04-09 14:20:05.721508 CEST | Entropy                      1.41894
2021-04-09 14:20:05.721637 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.721761 CEST | StdReturn                   46.4037
2021-04-09 14:20:05.721906 CEST | MaxReturn                  249.948
2021-04-09 14:20:05.729568 CEST | MinReturn                    0
2021-04-09 14:20:05.729777 CEST | Iteration                    0
2021-04-09 14:20:05.729925 CEST | AverageDiscountedReturn     80.0557
2021-04-09 14:20:05.730054 CEST | AverageReturn               84.499
2021-04-09 14:20:05.730183 CEST | ExplainedVariance            0.269225
2021-04-09 14:20:05.730312 CEST | NumTrajs                    44
2021-04-09 14:20:05.730441 CEST | Entropy                      1.41894
2021-04-09 14:20:05.730569 CEST | Perplexity                   4.13273
2021-04-09 14:20:05.730699 CEST | StdReturn                   54.4422
2021-04-09 14:20:05.730828 CEST | MaxReturn                  229.887
2021-04-09 14:20:05.730958 CEST | MinReturn                    9.98323
2021-04-09 14:20:05.731088 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.731216 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.731345 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.731473 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.731601 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.731729 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.731858 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.731986 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.732114 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.732242 CEST | AveragePolicyStd             1
2021-04-09 14:20:05.732370 CEST | Iteration                    1
2021-04-09 14:20:05.732499 CEST | AverageDiscountedReturn     91.137
2021-04-09 14:20:05.732627 CEST | AverageReturn               98.5826
2021-04-09 14:20:05.732755 CEST | ExplainedVariance            0.161797
2021-04-09 14:20:05.732882 CEST | NumTrajs                    37
2021-04-09 14:20:05.733011 CEST | Entropy                      1.41076
2021-04-09 14:20:05.733145 CEST | Perplexity                   4.09909
2021-04-09 14:20:05.733286 CEST | StdReturn                   86.0957
2021-04-09 14:20:05.733417 CEST | MaxReturn                  419.771
2021-04-09 14:20:05.733545 CEST | MinReturn                    9.98597
2021-04-09 14:20:05.733675 CEST | Iteration                    1
2021-04-09 14:20:05.733805 CEST | AverageDiscountedReturn     86.8132
2021-04-09 14:20:05.733975 CEST | AverageReturn               92.5004
2021-04-09 14:20:05.734106 CEST | ExplainedVariance            0.162227
2021-04-09 14:20:05.734235 CEST | NumTrajs                    39
2021-04-09 14:20:05.734364 CEST | Entropy                      1.41076
2021-04-09 14:20:05.734505 CEST | Perplexity                   4.09909
2021-04-09 14:20:05.734635 CEST | StdReturn                   66.1399
2021-04-09 14:20:05.734769 CEST | MaxReturn                  309.844
2021-04-09 14:20:05.734894 CEST | MinReturn                    9.98101
2021-04-09 14:20:05.735026 CEST | Iteration                    1
2021-04-09 14:20:05.735151 CEST | AverageDiscountedReturn     75.7992
2021-04-09 14:20:05.735276 CEST | AverageReturn               80.8544
