2021-04-08 10:54:51.580779 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.581279 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.581545 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.581795 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.582042 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.582281 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.582518 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.582752 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.582986 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.583259 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.583493 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.583724 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.583959 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.584193 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.584427 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.584661 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.584897 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.585134 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:51.585370 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populating workers...
2021-04-08 10:54:51.585602 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] Populated
2021-04-08 10:54:55.899911 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.924217 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.932008 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.935504 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.940006 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.941505 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.945313 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.946792 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.950624 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.952188 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.956242 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.957957 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.962269 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.963961 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.967650 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.969048 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.973143 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.974748 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:54:55.978213 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitting baseline...
2021-04-08 10:54:55.979591 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #0 | fitted
2021-04-08 10:55:00.600630 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.602154 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.605341 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.606648 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.609417 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.610595 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.613583 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.614760 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.617827 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.619128 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.621932 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.623070 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.626114 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.627423 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.630456 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.631647 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.634684 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.635932 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.639074 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitting baseline...
2021-04-08 10:55:00.640421 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | fitted
2021-04-08 10:55:00.669779 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | saving snapshot...
2021-04-08 10:55:00.673112 CEST | [multi_agent_per_av_part_bits_2021_04_08_10_46_06_0007] itr #1 | saved
2021-04-08 10:55:00.680619 CEST | -----------------------  ----------------
2021-04-08 10:55:00.680838 CEST | Iteration                     0
2021-04-08 10:55:00.681009 CEST | AverageDiscountedReturn      83.0316
2021-04-08 10:55:00.681170 CEST | AverageReturn                88.2407
2021-04-08 10:55:00.681324 CEST | ExplainedVariance             3.35776e-12
2021-04-08 10:55:00.681485 CEST | NumTrajs                     41
2021-04-08 10:55:00.681632 CEST | Entropy                       1.41894
2021-04-08 10:55:00.681787 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.681945 CEST | StdReturn                    63.8676
2021-04-08 10:55:00.682097 CEST | MaxReturn                   289.903
2021-04-08 10:55:00.682256 CEST | MinReturn                     9.9812
2021-04-08 10:55:00.682412 CEST | Iteration                     0
2021-04-08 10:55:00.682567 CEST | AverageDiscountedReturn      64.0307
2021-04-08 10:55:00.682715 CEST | AverageReturn                66.9368
2021-04-08 10:55:00.682855 CEST | ExplainedVariance             0.161939
2021-04-08 10:55:00.683007 CEST | NumTrajs                     53
2021-04-08 10:55:00.683175 CEST | Entropy                       1.41894
2021-04-08 10:55:00.683333 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.683486 CEST | StdReturn                    47.1069
2021-04-08 10:55:00.683633 CEST | MaxReturn                   189.953
2021-04-08 10:55:00.683818 CEST | MinReturn                     9.98008
2021-04-08 10:55:00.683959 CEST | Iteration                     0
2021-04-08 10:55:00.684108 CEST | AverageDiscountedReturn      71.2983
2021-04-08 10:55:00.684284 CEST | AverageReturn                75.063
2021-04-08 10:55:00.684440 CEST | ExplainedVariance             0.213687
2021-04-08 10:55:00.684592 CEST | NumTrajs                     47
2021-04-08 10:55:00.684758 CEST | Entropy                       1.41894
2021-04-08 10:55:00.684914 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.685062 CEST | StdReturn                    54.6687
2021-04-08 10:55:00.685222 CEST | MaxReturn                   239.87
2021-04-08 10:55:00.685378 CEST | MinReturn                     0
2021-04-08 10:55:00.685546 CEST | Iteration                     0
2021-04-08 10:55:00.685708 CEST | AverageDiscountedReturn      65.7391
2021-04-08 10:55:00.685860 CEST | AverageReturn                70.1568
2021-04-08 10:55:00.686054 CEST | ExplainedVariance             0.125166
2021-04-08 10:55:00.686210 CEST | NumTrajs                     50
2021-04-08 10:55:00.686377 CEST | Entropy                       1.41894
2021-04-08 10:55:00.686510 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.686646 CEST | StdReturn                    72.1805
2021-04-08 10:55:00.686780 CEST | MaxReturn                   359.869
2021-04-08 10:55:00.686921 CEST | MinReturn                     0
2021-04-08 10:55:00.687054 CEST | Iteration                     0
2021-04-08 10:55:00.687208 CEST | AverageDiscountedReturn      66.4129
2021-04-08 10:55:00.687348 CEST | AverageReturn                70.155
2021-04-08 10:55:00.687497 CEST | ExplainedVariance            -0.000737655
2021-04-08 10:55:00.687633 CEST | NumTrajs                     50
2021-04-08 10:55:00.687766 CEST | Entropy                       1.41894
2021-04-08 10:55:00.687908 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.688043 CEST | StdReturn                    60.0911
2021-04-08 10:55:00.688175 CEST | MaxReturn                   229.91
2021-04-08 10:55:00.688322 CEST | MinReturn                     9.98248
2021-04-08 10:55:00.688454 CEST | Iteration                     0
2021-04-08 10:55:00.688585 CEST | AverageDiscountedReturn      64.4436
2021-04-08 10:55:00.688722 CEST | AverageReturn                67.2621
2021-04-08 10:55:00.688861 CEST | ExplainedVariance             0.21631
2021-04-08 10:55:00.689018 CEST | NumTrajs                     52
2021-04-08 10:55:00.689154 CEST | Entropy                       1.41894
2021-04-08 10:55:00.689289 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.689428 CEST | StdReturn                    44.5314
2021-04-08 10:55:00.689565 CEST | MaxReturn                   199.903
2021-04-08 10:55:00.689700 CEST | MinReturn                     9.98017
2021-04-08 10:55:00.689835 CEST | Iteration                     0
2021-04-08 10:55:00.689970 CEST | AverageDiscountedReturn      57.8052
2021-04-08 10:55:00.690103 CEST | AverageReturn                60.1361
2021-04-08 10:55:00.690242 CEST | ExplainedVariance             0.325247
2021-04-08 10:55:00.690371 CEST | NumTrajs                     57
2021-04-08 10:55:00.690534 CEST | Entropy                       1.41894
2021-04-08 10:55:00.690674 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.690812 CEST | StdReturn                    42.3031
2021-04-08 10:55:00.690944 CEST | MaxReturn                   169.825
2021-04-08 10:55:00.691073 CEST | MinReturn                     0
2021-04-08 10:55:00.691249 CEST | Iteration                     0
2021-04-08 10:55:00.691391 CEST | AverageDiscountedReturn      67.9935
2021-04-08 10:55:00.691531 CEST | AverageReturn                72.4036
2021-04-08 10:55:00.691666 CEST | ExplainedVariance            -0.250847
2021-04-08 10:55:00.691811 CEST | NumTrajs                     49
2021-04-08 10:55:00.691944 CEST | Entropy                       1.41894
2021-04-08 10:55:00.692079 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.692232 CEST | StdReturn                    70.5551
2021-04-08 10:55:00.692370 CEST | MaxReturn                   439.846
2021-04-08 10:55:00.692510 CEST | MinReturn                     0
2021-04-08 10:55:00.692645 CEST | Iteration                     0
2021-04-08 10:55:00.692779 CEST | AverageDiscountedReturn      57.9624
2021-04-08 10:55:00.692914 CEST | AverageReturn                60.6589
2021-04-08 10:55:00.693055 CEST | ExplainedVariance             0.0765135
2021-04-08 10:55:00.693201 CEST | NumTrajs                     57
2021-04-08 10:55:00.693336 CEST | Entropy                       1.41894
2021-04-08 10:55:00.693471 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.693604 CEST | StdReturn                    50.7575
2021-04-08 10:55:00.693738 CEST | MaxReturn                   299.874
2021-04-08 10:55:00.693872 CEST | MinReturn                     9.97998
2021-04-08 10:55:00.694010 CEST | Iteration                     0
2021-04-08 10:55:00.694146 CEST | AverageDiscountedReturn      72.8846
2021-04-08 10:55:00.694285 CEST | AverageReturn                76.9145
2021-04-08 10:55:00.694425 CEST | ExplainedVariance             0.131752
2021-04-08 10:55:00.694580 CEST | NumTrajs                     46
2021-04-08 10:55:00.694717 CEST | Entropy                       1.41894
2021-04-08 10:55:00.694855 CEST | Perplexity                    4.13273
2021-04-08 10:55:00.694993 CEST | StdReturn                    57.2724
2021-04-08 10:55:00.695150 CEST | MaxReturn                   239.958
2021-04-08 10:55:00.695291 CEST | MinReturn                     9.98631
2021-04-08 10:55:00.695428 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.695567 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.695707 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.695846 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.695981 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.696114 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.696257 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.696392 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.696528 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.696664 CEST | AveragePolicyStd              1
2021-04-08 10:55:00.696797 CEST | Iteration                     1
2021-04-08 10:55:00.696935 CEST | AverageDiscountedReturn      79.5433
2021-04-08 10:55:00.697080 CEST | AverageReturn                85.0611
2021-04-08 10:55:00.697215 CEST | ExplainedVariance             0.237538
2021-04-08 10:55:00.697353 CEST | NumTrajs                     43
2021-04-08 10:55:00.697489 CEST | Entropy                       1.41228
2021-04-08 10:55:00.697625 CEST | Perplexity                    4.10532
2021-04-08 10:55:00.697768 CEST | StdReturn                    73.2832
2021-04-08 10:55:00.697922 CEST | MaxReturn                   319.903
2021-04-08 10:55:00.698087 CEST | MinReturn                     0
2021-04-08 10:55:00.698247 CEST | Iteration                     1
